Tata,D/N,Config,Test time,Line,Fixture,SN,Failure Mode,Failure Description,Retest,NTF,Fail,SOF,OFFLINE

2020-08-05,D,G950-04226-02,2020-08-05T08:50:15Z,M39,MMI-M3903,WIP0804105APAM073,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:51:34Z,M39,MMI-M3904,WIP0804105APAM075,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:53:31Z,M39,MMI-M3902,WIP0804105APAM09G,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:53:31Z,M39,MMI-M3902,WIP0804105APAM09G,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:53:55Z,N39,MMI-N3902,WIP0804105APALNM1,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:54:14Z,N19,MMI-N1903,WIP0803105APAL2J7,device offline,device offline YES,0,0,0,0,1,

2020-08-05,D,G950-04226-02,2020-08-05T08:55:02Z,N19,MMI-N1904,WIP0803105APAL2J0,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:55:15Z,N19,MMI-N1903,WIP0803105APAL2J2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:55:51Z,N19,MMI-N1901,WIP0803105APAL2KY,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:55:54Z,M39,MMI-M3902,WIP0804105APAM06E,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:55:51Z,N19,MMI-N1901,WIP0803105APAL2KY,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:57:59Z,M29,MMI-M2904,WIP0804105APALKXF,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:54:14Z,N19,MMI-N1903,WIP0803105APAL2J7,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:55:15Z,N19,MMI-N1903,WIP0803105APAL2J2,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T08:59:52Z,M39,MMI-M3902,WIP0804105APAM09L,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:01:21Z,M39,MMI-M3901,WIP0804105APAM05F,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:03:06Z,N19,MMI-N1901,WIP0803105APAL2GW,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:03:49Z,N19,MMI-N1904,WIP0803105APAL2G7,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:03:06Z,N19,MMI-N1901,WIP0803105APAL2GW,"dut_offline
LED_white
LED_Blue_Red_Yellow_Green
","dut_offline  YES
LED_white  None
LED_Blue_Red_Yellow_Green  None
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T09:06:11Z,N19,MMI-N1901,WIP0803105APAL2UA,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:06:26Z,N19,MMI-N1903,WIP0803105APAL2GL,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:06:37Z,N29,MMI-N2903,WIP0804105APALVTY,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:07:37Z,N19,MMI-N1904,WIP0803105APAL2G1,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:08:15Z,N19,MMI-N1904,WIP0803105APAL2FP,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:06:11Z,N19,MMI-N1901,WIP0803105APAL2UA,"dut_offline
LED_white
LED_Blue_Red_Yellow_Green
","dut_offline  YES
LED_white  None
LED_Blue_Red_Yellow_Green  None
",1,0,0,0,0,
2020-08-05,D,G950-04226-02,2020-08-05T09:09:10Z,N19,MMI-N1901,WIP0803105APAL2FL,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:09:33Z,M39,MMI-M3904,WIP0804105APAM04A,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:09:10Z,N19,MMI-N1901,WIP0803105APAL2FL,device offline,device offline YES,0,0,0,0,1,
2020-08-05,D,G950-04226-02,2020-08-05T09:12:28Z,N19,MMI-N1901,WIP0803105APAL2EV,device offline,device offline YES,0,0,0,0,1,
