2023-06-17T12:32:42Z,S36,UIA_F6-S36_FFT_01,WIP3614MUIAX0014S,"uart_rx_test
","uart_rx_test  
"
2023-06-17T13:28:57Z,S36,UIA_F6-S36_FFT_01,WIP3615MUIAX00174,"uart_rx_test
","uart_rx_test  
"
