2023-06-16T09:59:07Z,WIP3613MUIAX000M1,FFT,UIA_F6-S36_FFT_02,RETEST,N-CLVRKDS14UIA,1UIAUZZ0000,
2023-06-16T10:34:02Z,WIP3613MUIAX000W3,FFT,UIA_F6-S36_FFT_01,RETEST,N-CLVRKDS14UIA,1UIAUZZ0000,
2023-06-16T11:14:03Z,WIP3613MUIAX000TG,FFT,UIA_F6-S36_FFT_02,RETEST,N-CLVRKDS14UIA,1UIAUZZ0000,
2023-06-16T11:15:42Z,WIP3613MUIAX000WG,FFT,UIA_F6-S36_FFT_01,RETEST,N-CLVRKDS14UIA,1UIAUZZ0000,
2023-06-16T14:43:17Z,WIP3613MUIAX000XK,FFT,UIA_F6-S36_FFT_01,RETEST,N-CLVRKDS14UIA,1UIAUZZ0000,
